food,hotel,shopping,service,beauty,travel,entertainment,sports,education,media,medicine,car,traffic,finace,estate,company,government
14,0,78,2,11,0,2,0,11,10,17,0,0,7,30,0,12
5,3,17,22,0,31,4,0,11,3,20,0,8,8,12,5,43
4,1,43,0,12,0,0,0,16,0,39,0,0,3,38,14,25
6,13,36,2,1,4,1,0,41,0,17,0,22,14,13,21,1
3,3,15,56,1,0,4,0,2,0,9,4,20,6,48,16,4
20,3,15,63,0,19,21,0,0,0,33,0,0,0,21,0,0
0,2,3,9,1,0,6,0,2,0,0,128,4,23,15,0,2
7,0,0,3,26,0,0,4,0,0,106,0,0,12,34,0,5
5,2,8,6,30,8,0,0,39,0,73,0,5,14,0,5,0
3,3,47,2,27,2,0,0,22,0,34,0,7,0,30,9,8
10,12,23,26,5,2,4,0,19,0,14,0,16,10,7,2,43
4,5,0,19,9,0,0,3,9,0,23,0,21,41,19,13,28
0,0,9,44,0,0,2,0,0,0,22,6,35,0,47,25,6
0,9,0,4,0,134,0,0,17,0,0,20,0,0,12,0,0
13,12,7,15,13,0,10,0,2,0,12,0,3,23,46,0,37
0,0,0,0,0,0,0,0,63,0,0,0,0,0,6,0,0
11,10,16,12,7,7,4,2,15,1,26,16,13,19,5,5,23
13,3,11,6,1,0,0,0,51,0,8,6,57,11,0,0,1
7,7,7,1,1,0,6,2,6,0,10,1,15,31,6,9,56
6,2,4,5,1,4,8,6,29,0,13,0,18,13,45,7,30
11,4,14,17,13,7,2,1,9,0,10,4,11,12,8,0,4
7,3,11,12,18,1,5,1,25,4,8,1,20,3,3,1,7
22,0,24,20,3,0,2,0,66,0,8,9,15,2,7,9,7
3,2,8,19,7,15,0,0,4,0,5,1,77,19,10,4,10
3,9,9,21,16,0,4,3,5,0,12,36,35,10,2,2,4
7,3,17,4,9,0,4,0,1,0,5,1,64,6,8,2,10
5,2,12,35,2,0,1,15,9,0,2,0,13,17,5,0,8
3,6,4,14,11,0,1,1,4,0,16,34,21,18,8,0,14
0,0,24,47,13,3,0,0,6,0,10,17,9,17,12,0,33
8,1,3,16,10,2,0,8,2,0,9,34,22,15,15,0,28
15,13,3,2,1,8,3,6,42,0,0,0,7,27,22,15,2
0,2,50,7,4,0,0,0,3,0,33,5,7,0,0,0,0
0,0,28,16,7,0,0,0,41,0,10,19,27,8,30,1,5
17,1,6,18,2,5,0,0,19,0,40,1,13,8,9,0,8
6,5,4,6,22,0,0,0,14,0,8,9,33,7,35,4,12
10,5,7,33,10,2,3,2,3,0,23,1,25,24,10,2,34
14,2,10,12,5,36,12,1,18,4,6,0,22,11,6,3,13
11,53,25,16,3,1,4,0,3,0,0,5,23,9,8,1,8
9,3,27,12,8,0,2,0,43,4,4,0,8,5,7,1,6
19,10,3,10,11,34,0,0,6,0,5,11,38,16,2,6,22
6,0,0,10,2,0,7,4,23,0,3,1,12,25,56,0,45
3,7,18,7,19,0,2,0,51,0,17,0,6,10,18,0,8
20,6,26,17,9,0,7,6,9,0,8,1,30,5,15,5,27
12,2,24,13,1,11,4,0,25,2,14,0,15,13,11,14,29
6,1,18,1,4,8,0,0,20,0,8,0,45,3,1,7,26
1,24,5,2,11,17,0,0,8,0,12,20,69,0,5,0,21
11,6,4,12,9,0,2,1,10,0,12,0,12,23,5,8,31
18,5,10,19,11,0,5,4,10,1,10,10,25,26,19,10,8
0,6,4,8,0,5,0,0,11,0,0,0,8,48,0,0,8
6,5,25,35,12,0,6,2,5,2,9,7,26,21,21,2,7
17,12,4,9,10,2,1,0,12,0,0,0,27,11,54,17,16
9,2,8,29,5,0,7,3,6,0,7,5,11,37,10,3,5
11,30,18,11,6,5,5,0,0,2,0,1,36,10,3,3,11
16,10,13,25,25,1,5,0,3,0,20,2,12,11,12,14,22
8,7,10,20,6,7,4,1,1,0,13,18,37,5,31,8,16
6,3,35,11,2,0,16,0,13,0,3,0,7,18,44,1,11
18,16,1,7,2,3,8,2,17,0,7,0,3,18,74,3,13
6,5,11,8,7,4,2,4,40,1,22,0,10,20,34,4,13
18,3,8,11,2,0,2,1,28,1,26,1,17,15,32,12,15
6,2,0,10,0,0,0,1,19,0,3,33,11,28,2,10,14
4,3,42,12,7,3,1,1,17,1,5,1,13,13,8,15,24
13,0,13,26,11,2,8,2,14,0,13,1,9,17,6,8,36
2,7,11,15,9,6,6,1,14,3,5,19,10,14,22,2,19
4,4,4,7,9,10,0,0,19,0,7,0,8,13,24,1,83
0,0,13,18,0,7,10,0,0,1,6,0,35,0,10,0,95
5,0,4,79,14,0,0,1,27,0,2,0,22,6,27,2,4
6,13,14,10,10,0,0,0,1,0,4,0,20,0,2,3,61
1,1,2,0,0,0,0,0,13,11,20,0,12,1,15,2,51
5,14,7,9,4,7,1,0,16,0,6,1,24,10,9,2,48
16,11,34,12,10,14,6,0,8,5,6,0,27,15,9,3,15
14,7,31,9,9,1,11,0,2,6,1,0,13,10,37,37,4
3,3,9,29,3,1,2,0,15,1,1,0,58,5,2,2,25
14,4,20,23,8,1,6,10,8,0,7,18,24,25,6,6,11
5,2,33,29,2,0,2,1,10,2,19,4,4,12,39,3,25
30,21,11,12,1,0,5,0,5,11,1,0,13,12,14,2,53
17,0,3,2,3,17,0,0,6,1,3,6,41,2,0,0,94
27,0,20,36,6,7,14,0,5,12,14,1,18,9,3,0,19
13,4,14,7,12,1,5,0,8,3,7,7,30,17,20,3,25
4,3,10,14,5,0,0,0,27,0,11,65,26,13,6,0,11
8,9,7,3,10,0,0,4,4,4,3,18,27,6,0,13,10
4,0,0,1,0,2,4,0,0,3,0,137,6,3,2,0,5
41,2,15,32,11,2,9,5,13,0,6,0,11,14,26,0,7
0,2,51,43,13,1,8,0,5,0,9,1,43,2,3,1,13
2,2,5,20,1,18,1,11,11,2,10,0,15,17,19,6,54
16,3,24,27,4,2,6,0,8,4,2,17,16,12,3,1,49
5,1,4,35,24,22,0,0,28,0,22,0,8,17,15,6,7
3,0,40,8,0,15,1,1,39,0,7,0,14,22,13,8,23
3,10,9,20,2,0,1,2,32,2,13,0,18,38,8,3,29
9,2,19,6,1,2,0,5,2,0,17,0,27,0,48,1,28
9,7,24,12,2,0,5,0,11,0,43,1,22,28,5,4,18
10,1,43,32,2,3,4,2,20,0,3,0,11,17,14,3,16
4,8,5,38,20,4,4,3,6,0,21,0,28,18,17,1,16
1,24,17,10,9,0,4,0,51,2,5,0,8,4,38,2,10
5,1,11,2,2,0,2,31,1,0,6,24,41,5,24,1,4
0,0,5,13,0,7,2,0,52,12,0,0,4,11,3,0,1
14,12,13,26,8,9,1,0,0,0,0,12,22,3,17,39,15
34,17,3,4,0,13,24,0,25,0,6,3,11,2,24,5,21
21,6,23,16,13,1,1,0,19,0,19,24,7,15,4,7,16
10,0,25,17,6,0,2,0,4,0,12,6,12,2,71,0,26
13,5,18,30,14,0,2,5,14,2,11,0,17,3,34,8,16
1,6,3,9,10,0,0,0,22,0,0,38,0,0,48,0,4
6,4,58,6,18,0,5,0,5,0,14,47,21,6,0,1,2
9,0,13,24,5,4,0,0,101,3,4,0,4,3,4,3,15
18,8,4,34,3,10,2,3,1,2,4,4,27,28,19,12,12
0,0,48,57,0,0,0,0,0,0,70,0,0,0,23,0,0
8,51,7,18,5,4,21,0,0,0,6,2,12,14,18,4,25
1,2,34,34,7,0,8,0,0,0,0,18,33,5,0,14,3
0,0,0,0,0,0,0,0,36,0,2,0,20,19,40,11,63
11,5,11,16,37,0,6,0,10,0,14,1,24,8,23,19,5
0,0,1,0,3,0,60,0,3,6,0,9,48,2,55,0,6
23,0,0,33,7,1,6,0,5,0,30,0,60,5,14,0,10
9,0,10,14,8,0,1,1,25,1,27,23,25,3,36,2,7
4,2,7,10,2,0,1,0,19,0,15,0,7,47,62,6,10
22,8,9,10,3,10,3,0,21,0,10,0,7,70,7,0,13
9,2,13,9,2,2,12,1,20,0,3,0,11,7,4,3,28
15,10,32,20,5,1,21,2,15,0,13,0,16,10,23,6,3
9,2,7,6,1,2,0,0,0,0,5,8,101,11,40,0,3
4,5,0,17,2,4,0,3,4,0,15,14,22,35,4,8,55
2,1,7,0,0,0,13,1,91,0,0,0,7,22,9,0,42
10,5,12,21,4,5,1,4,18,0,18,0,28,30,14,7,13
0,0,12,0,0,0,0,16,7,0,0,24,93,10,4,3,25
1,15,4,26,0,0,0,0,19,0,0,0,42,0,2,1,23
12,7,6,26,4,19,2,1,44,0,0,0,10,23,1,24,13
1,20,2,2,0,3,0,0,21,0,1,0,40,17,38,4,6
10,8,42,32,4,1,3,4,4,6,6,1,16,24,19,1,11
11,5,5,5,4,0,5,0,8,0,14,15,3,4,2,0,3
0,0,2,13,6,0,0,0,0,0,0,0,30,0,106,0,5
15,0,5,26,13,0,0,0,29,0,0,0,7,8,4,0,33
13,5,24,57,1,1,6,1,3,0,20,0,23,2,30,4,3
2,0,2,3,12,2,0,0,31,0,4,8,1,0,4,2,3
2,1,43,4,0,6,3,0,23,0,0,0,10,31,11,3,6
19,2,32,8,6,0,0,0,19,1,33,1,27,10,23,3,8
12,5,32,11,7,0,0,3,17,0,8,0,23,9,26,14,26
2,0,1,25,4,3,2,2,73,3,9,0,0,27,20,8,15
11,7,13,32,4,3,3,0,15,0,34,22,10,17,6,8,5
8,2,6,31,4,8,0,0,36,3,38,0,20,13,3,3,15
0,2,53,15,2,16,0,0,21,0,2,25,12,24,17,0,5
11,0,0,19,0,0,0,0,0,0,67,100,0,0,0,0,0
4,8,22,19,7,0,2,1,7,0,17,0,37,8,22,12,9
14,5,7,35,5,4,5,1,29,1,8,0,14,14,9,3,25
65,2,4,7,5,0,1,1,5,0,32,0,3,6,55,0,8
13,0,7,41,1,2,2,2,39,0,11,0,22,26,5,6,15
0,0,26,4,0,0,0,0,19,4,29,0,2,7,90,0,14
9,5,6,14,5,1,7,1,4,1,7,0,13,23,21,0,15
11,0,30,11,8,0,1,0,3,0,6,5,18,11,5,0,45
0,0,25,3,8,0,0,0,21,0,21,68,46,0,2,0,0
2,28,80,0,1,0,17,0,2,3,29,0,1,2,10,0,19
29,22,17,42,3,9,12,4,26,0,0,0,5,0,10,2,13
15,0,27,12,0,0,5,0,2,12,3,96,1,3,4,0,12
10,2,23,30,4,0,0,0,21,1,76,0,7,1,7,8,3
7,2,0,6,6,0,1,4,0,0,45,0,1,46,56,0,17
0,0,8,7,0,0,0,0,11,0,2,0,2,14,2,78,4
10,15,3,19,1,0,12,0,4,0,4,0,21,9,5,0,89
17,0,16,17,2,8,4,0,19,2,10,18,36,3,25,9,6
21,0,27,1,4,0,0,0,31,0,46,8,19,0,23,13,0
5,0,0,15,1,0,6,2,108,0,0,0,9,30,11,0,6
4,13,15,5,0,1,0,0,26,0,17,7,29,10,60,1,6
14,8,21,13,11,0,5,1,16,11,7,0,12,9,9,7,27
8,6,10,9,2,5,8,5,16,8,6,0,15,36,8,1,49
0,0,3,1,8,14,0,0,43,0,5,0,21,53,17,26,6
1,0,17,11,0,0,2,2,17,0,11,4,27,40,9,9,43
4,13,20,14,14,0,3,0,6,0,9,0,10,11,81,3,2
5,0,14,23,18,1,0,0,15,0,2,1,24,4,75,0,9
0,0,18,23,1,0,9,0,25,0,17,32,33,27,8,0,2
0,0,11,26,10,30,0,0,1,0,16,0,16,0,27,0,33
17,0,11,0,0,0,0,0,0,0,0,127,0,2,31,0,10
12,4,14,57,4,0,0,0,14,0,30,0,14,4,8,0,32
15,1,14,22,7,0,11,1,8,3,29,11,24,6,21,3,17
3,4,2,55,23,1,0,0,18,0,5,0,43,8,13,1,13
5,13,14,5,29,0,2,1,42,2,5,4,13,11,32,0,15
0,0,9,57,4,5,0,0,5,0,11,9,17,8,69,0,0
0,5,5,15,1,7,2,0,37,4,7,0,63,6,15,0,5
4,14,20,43,10,0,2,0,1,2,18,0,31,1,23,4,20
9,7,13,27,5,4,0,0,4,0,20,0,37,6,36,9,13
11,8,5,24,6,0,15,0,54,0,4,5,10,17,30,1,4
13,6,4,16,3,5,4,0,36,0,6,0,21,26,10,29,14
9,2,12,36,15,6,4,1,37,0,19,0,6,6,13,11,15
8,6,23,41,11,10,4,0,2,0,11,0,13,4,12,5,12
24,2,8,7,0,0,0,0,23,0,5,2,6,1,65,4,20
0,0,0,59,0,0,0,0,48,0,0,0,0,0,43,0,0
4,2,12,20,1,17,3,0,75,0,3,0,9,13,20,0,12
12,0,0,15,0,17,7,0,1,1,29,0,37,29,25,3,16
13,5,4,11,11,2,5,1,2,2,11,3,21,11,1,3,49
27,7,18,34,11,4,17,0,6,0,8,0,12,20,18,2,6
27,4,27,18,14,0,4,0,27,1,2,3,12,26,1,5,21
33,2,0,11,0,0,4,0,23,0,0,0,35,5,2,0,79
15,5,15,17,25,1,5,0,5,1,5,1,14,10,3,1,5
15,6,8,38,4,1,4,0,26,0,8,0,11,15,21,24,12
16,7,12,5,5,2,0,0,57,8,21,0,18,27,0,10,7
12,3,18,58,5,0,3,0,3,2,5,1,29,16,21,0,15
6,13,45,12,15,41,4,0,10,0,7,6,22,5,3,3,1
5,3,40,6,10,28,1,1,36,0,2,0,8,3,31,1,19
10,24,25,6,7,0,8,0,2,3,0,62,38,6,0,0,2
2,0,0,8,0,0,0,0,0,0,0,9,35,6,22,0,0
7,6,10,22,6,0,0,0,5,1,18,16,18,5,5,1,9
18,4,34,1,8,0,3,1,21,0,27,0,13,3,39,8,12
13,6,0,7,4,12,0,0,8,5,7,0,22,13,1,7,13
10,9,16,12,5,0,17,0,25,0,24,0,16,7,33,11,9
2,3,34,34,11,0,0,0,5,0,19,15,33,3,29,5,0
2,4,3,9,1,0,0,0,1,3,0,0,0,8,3,103,6
17,16,10,14,3,0,1,0,43,2,28,3,24,12,6,0,12
7,8,9,15,1,0,3,0,35,0,15,0,27,8,7,0,27
22,6,19,10,1,2,1,2,2,0,1,9,21,11,61,17,7
12,6,9,50,32,1,4,0,2,0,7,0,17,13,20,11,8
3,6,23,27,5,0,3,0,10,0,8,46,37,2,12,1,9
0,0,32,72,2,4,0,0,4,0,9,0,3,0,54,0,16
7,5,11,22,8,42,7,0,9,4,11,2,14,9,10,6,18
6,0,61,5,20,0,2,0,2,0,3,1,24,4,0,0,1
9,0,8,7,0,7,19,0,13,1,0,0,13,22,57,6,11
9,3,7,30,3,2,8,7,9,0,7,14,19,34,21,5,14
6,0,13,26,0,1,4,5,0,0,11,0,4,11,20,9,40
2,3,18,3,2,15,5,0,10,9,0,0,65,2,0,0,24
7,5,24,14,9,0,11,4,20,1,26,0,16,16,28,0,12
0,2,5,11,13,0,0,0,25,0,87,29,11,2,3,6,0
7,10,5,24,17,7,0,1,9,0,27,0,14,11,33,10,18
9,4,5,16,5,1,3,4,8,0,13,1,29,35,8,6,44
20,8,6,10,12,5,2,0,26,0,2,22,10,37,6,0,13
0,1,13,5,3,0,0,0,48,1,19,20,3,52,23,5,1
1,0,22,28,28,0,0,2,0,0,5,0,74,15,9,0,10
3,0,7,27,0,43,8,0,0,6,36,0,18,41,4,0,0
13,2,28,8,4,1,5,11,0,1,0,30,59,9,16,1,3
1,2,33,12,8,0,10,0,0,37,0,0,17,0,0,3,3
14,4,26,31,7,0,0,0,7,0,5,50,27,6,1,2,12
5,0,36,31,14,5,1,14,0,0,1,0,26,4,32,15,7
4,4,8,37,0,2,0,1,14,1,42,32,6,4,2,4,31
8,6,11,20,9,1,3,0,29,0,1,0,7,8,85,0,5
2,3,7,12,14,5,4,6,15,2,55,0,8,12,20,0,28
0,0,24,0,6,0,0,0,6,0,22,0,0,2,50,0,36
1,0,3,29,0,0,0,0,10,0,0,0,0,9,28,61,3
9,6,15,12,7,15,3,0,22,0,8,0,11,10,31,4,14
7,0,5,3,7,0,0,0,4,0,2,1,56,1,82,2,23
8,4,11,25,5,7,2,1,6,0,12,0,13,11,21,1,59
8,16,17,24,4,1,2,0,20,1,7,40,38,7,0,4,4
16,0,7,34,17,4,40,0,0,2,14,0,41,7,3,0,9
13,1,19,40,11,1,4,2,19,3,2,27,30,8,5,4,4
7,7,8,9,1,0,3,0,1,0,9,1,36,0,9,5,11
8,0,4,2,19,0,1,0,28,0,4,0,26,0,19,14,0
14,4,21,16,12,2,7,2,0,10,0,20,26,13,25,9,10
6,21,5,9,2,0,8,1,4,6,0,22,26,14,6,0,61
13,13,22,11,9,3,11,0,0,0,2,0,78,16,4,1,10
39,4,8,5,10,0,1,2,25,1,3,13,4,13,38,2,25
13,10,21,19,10,1,2,0,8,1,11,3,26,27,12,3,26
0,5,0,25,0,17,0,0,9,0,0,0,11,0,54,4,22
2,4,35,22,10,0,4,1,13,0,22,5,10,1,8,3,33
4,10,4,19,14,0,3,0,8,2,9,1,34,10,41,4,28
9,6,5,9,0,11,1,0,21,0,1,0,45,25,3,11,14
17,1,18,8,9,0,2,0,25,4,3,8,16,41,14,12,12
0,0,7,37,0,0,2,0,0,0,17,1,42,0,66,12,11
20,8,17,23,13,1,9,2,4,0,8,0,18,22,9,5,33
0,0,8,20,0,0,0,5,1,3,0,0,33,7,0,12,14
8,3,17,5,11,0,5,0,12,1,15,0,26,5,0,2,5
3,1,23,25,14,12,2,0,35,0,2,0,3,5,48,19,3
8,7,4,29,0,23,15,3,8,1,7,0,21,34,0,3,29
30,0,10,22,9,0,0,0,28,0,18,0,36,4,16,0,23
7,1,0,28,1,0,5,2,9,0,17,2,7,91,9,4,9
34,0,3,57,0,0,0,1,6,2,9,1,61,5,1,0,12
0,4,13,0,0,29,9,0,45,0,1,6,27,5,0,9,45
0,0,7,5,0,0,0,0,0,0,4,0,169,2,0,0,4
20,8,15,39,13,0,0,0,5,0,9,0,55,0,0,0,30
13,3,22,18,0,4,0,0,7,5,14,0,2,9,28,13,54
10,8,14,37,21,4,1,0,15,0,6,0,11,20,9,8,29
8,0,8,12,11,0,0,0,41,0,9,6,29,21,33,11,4
17,8,8,23,5,1,5,4,3,0,10,0,40,16,9,3,42
6,4,5,6,5,0,2,4,24,12,10,0,30,13,39,6,27
18,8,7,21,4,0,9,3,67,1,2,1,10,24,6,0,11
11,32,40,10,14,0,16,0,3,6,4,3,20,7,1,1,25
16,0,10,3,5,0,1,1,21,2,3,29,15,2,2,2,13
8,36,13,8,11,0,10,2,3,4,13,0,13,23,6,7,35
0,0,15,44,24,1,0,0,8,0,17,4,21,10,14,0,35
11,8,12,17,2,67,4,3,8,0,4,6,15,5,6,5,4
1,12,22,7,10,6,0,0,16,0,22,0,8,6,26,14,42
13,4,1,11,1,3,0,0,17,1,17,0,11,1,103,0,12
3,2,7,5,1,2,1,0,14,0,7,0,16,27,5,13,15
1,5,8,22,4,0,0,0,3,0,0,46,6,0,40,22,37
23,5,15,24,19,3,0,4,5,0,3,0,7,33,36,13,3
4,1,6,9,10,3,1,2,0,0,12,0,18,15,92,0,20
12,9,18,12,7,0,5,0,27,3,39,6,13,13,14,1,14
26,14,11,13,7,2,5,1,17,3,10,10,37,14,3,3,16
1,0,2,21,0,1,0,0,0,0,30,0,0,1,14,40,85
8,14,24,39,13,1,6,0,15,0,6,0,21,9,0,1,3
11,0,3,13,0,6,5,3,20,0,14,0,4,62,38,3,10
24,3,17,14,6,0,3,0,14,3,16,40,27,9,12,1,3
17,10,19,10,3,65,19,2,8,1,10,6,10,5,6,0,0
15,6,9,42,2,2,2,4,20,4,2,0,13,19,10,21,20
6,7,70,3,17,1,4,0,11,0,46,0,4,8,12,0,5
0,4,16,2,11,0,0,0,98,6,18,2,16,1,10,0,10
32,1,13,4,21,0,1,2,25,8,17,12,17,1,19,10,10
10,0,29,6,1,0,0,12,1,0,17,8,39,0,39,3,1
15,0,9,7,8,0,4,1,25,0,46,0,12,3,33,2,27
29,13,3,21,10,8,0,0,4,0,39,0,15,26,13,4,10
17,2,11,10,2,9,34,0,30,4,14,0,14,24,13,0,9
46,0,2,73,2,0,0,0,5,0,22,0,37,1,0,0,4
6,1,6,74,2,0,3,0,0,0,0,0,6,6,0,1,2
16,2,11,29,5,3,1,0,48,1,4,0,13,31,16,6,6
2,1,6,10,4,16,0,0,6,0,8,54,14,11,9,10,20
12,10,23,10,6,0,5,0,33,3,10,6,40,5,10,0,17
9,0,4,25,0,0,0,0,46,0,0,15,4,14,0,0,38
3,7,50,19,3,0,3,5,5,5,5,35,17,10,16,0,9
21,13,11,22,4,5,7,2,62,0,4,8,16,4,6,6,2
5,0,6,9,0,2,8,2,3,3,22,0,14,7,28,1,17
4,0,0,12,0,20,4,0,42,0,2,0,33,32,5,4,35
0,4,0,27,0,15,0,0,41,0,0,0,11,6,36,6,16
16,2,13,6,6,0,1,0,11,2,4,2,12,5,27,2,8
5,10,21,49,14,0,0,0,15,0,13,0,18,6,1,0,24
7,1,12,6,7,0,3,1,6,0,7,3,7,1,12,8,14
21,2,14,28,17,0,2,0,26,0,16,0,14,1,24,8,20
7,9,33,17,6,0,1,0,8,0,10,0,11,9,36,7,27
12,0,13,9,14,0,1,0,19,0,4,0,25,5,0,8,7
0,0,16,14,0,4,0,0,25,0,9,26,12,19,27,0,9
9,0,28,69,6,1,0,1,5,2,10,1,12,20,4,1,23
0,0,1,4,1,0,0,0,53,5,5,0,2,0,0,0,72
0,0,6,0,0,106,0,0,0,0,0,19,0,0,5,0,1
15,0,2,23,6,0,8,4,28,0,4,0,16,28,5,3,29
13,6,5,36,8,0,7,0,2,0,8,0,1,17,23,0,14
11,0,19,20,6,4,0,0,11,3,14,0,16,37,12,5,16
17,5,2,4,14,0,7,1,12,0,21,0,5,41,39,2,24
10,12,23,30,14,3,4,0,36,2,3,0,7,6,13,6,22
9,5,24,28,4,4,4,0,11,0,4,46,7,8,4,2,31
3,2,15,8,11,0,2,0,0,0,0,38,26,1,50,0,1
0,2,23,15,29,0,0,0,15,0,38,0,3,2,68,1,0
6,3,1,16,3,5,0,0,2,1,6,0,13,34,20,4,58
8,22,6,3,2,0,25,5,31,0,0,0,8,27,35,0,21
16,6,31,10,6,0,15,0,1,1,22,10,41,11,3,3,17
14,8,4,34,1,0,10,12,12,0,15,0,8,32,11,11,19
3,0,35,19,0,2,7,0,26,0,0,28,7,24,43,0,1
12,0,8,13,17,0,5,0,2,0,11,1,12,14,48,29,22
6,6,29,26,10,0,3,0,29,0,3,0,8,41,6,14,11
5,6,12,14,3,2,3,0,33,0,13,0,30,2,45,11,15
7,18,53,38,15,0,3,0,1,1,16,0,16,10,10,1,2
3,0,13,2,9,0,0,0,1,0,0,0,118,0,0,3,0
10,9,28,23,14,0,10,5,6,4,9,3,9,33,19,4,5
2,0,15,0,17,0,0,0,12,0,15,0,10,0,23,11,6
21,0,8,60,3,0,0,0,6,0,5,1,56,7,1,0,7
5,47,4,59,0,6,14,0,0,3,0,0,1,0,30,0,27
2,0,20,24,1,0,0,0,7,0,9,0,23,5,22,1,11
2,11,18,27,1,0,0,0,2,0,35,0,22,19,13,13,29
12,2,0,101,0,0,4,0,47,0,0,20,0,0,0,10,0
3,4,35,49,3,0,2,0,13,0,1,7,3,4,2,1,66
9,36,23,10,8,0,5,4,31,2,20,1,1,23,17,4,0
3,19,26,22,0,8,8,0,39,22,6,0,3,0,14,0,24
2,4,24,52,8,0,3,0,84,0,0,0,9,7,2,0,0
13,7,13,32,8,5,4,1,2,2,3,12,24,26,25,5,8
11,2,23,7,7,3,0,1,4,2,9,0,5,17,26,4,4
10,8,18,43,8,0,5,1,56,3,2,0,8,11,16,1,2
45,7,21,6,2,0,0,0,20,0,4,0,38,12,3,1,34
7,7,38,39,15,9,3,0,15,1,8,0,14,11,12,4,9
11,14,22,21,5,10,8,6,9,4,7,29,23,11,3,3,6
12,0,11,11,3,0,0,4,6,0,22,12,50,0,43,0,22
26,7,7,13,9,8,15,1,24,2,14,0,7,10,38,8,3
19,8,18,24,1,8,12,3,1,1,9,20,30,20,5,3,10
10,5,9,11,8,0,3,0,24,0,6,2,25,13,7,5,64
1,4,12,6,1,1,0,0,11,0,9,0,8,11,65,5,8
0,2,6,23,13,0,2,1,2,0,77,0,1,12,5,0,49
4,2,13,27,0,0,7,1,37,0,5,0,20,24,7,1,42
3,0,7,7,4,0,1,6,44,0,4,0,37,5,61,8,6
8,2,10,16,1,4,1,0,9,2,12,0,7,12,67,0,41
10,2,43,23,12,0,2,0,3,2,24,29,32,7,1,1,1
2,0,4,30,1,2,7,0,81,2,8,0,7,23,3,5,18
8,49,19,18,1,2,6,2,1,0,1,17,26,20,15,2,6
6,1,28,14,2,1,17,0,0,0,11,31,17,6,15,33,10
7,9,6,13,4,1,5,0,6,0,2,63,5,7,14,0,13
12,6,12,12,8,5,0,19,9,1,6,42,6,8,2,5,4
11,6,8,22,12,8,8,1,27,0,19,0,7,36,8,1,20
22,13,4,2,4,0,8,5,67,6,3,0,8,35,2,0,15
13,2,14,50,1,6,5,0,6,0,6,0,7,14,7,3,10
23,52,21,8,2,15,24,1,3,1,1,0,9,2,5,2,24
39,0,27,18,0,25,0,0,2,15,0,0,3,0,5,0,62
0,0,3,0,0,9,0,0,34,0,10,24,3,5,60,0,11
21,0,11,0,0,0,0,0,0,0,146,10,0,4,0,0,5
4,1,0,9,0,0,0,5,9,0,34,78,4,24,8,0,16
3,5,24,7,8,0,4,0,95,0,0,0,11,3,1,0,1
11,8,24,9,3,34,3,1,15,2,12,6,20,15,5,8,7
12,16,6,22,4,1,7,0,1,0,11,2,14,30,14,39,13
24,12,15,23,5,5,14,3,0,4,4,13,29,11,6,11,12
10,3,25,26,6,1,2,0,34,0,21,0,18,13,14,1,19
21,14,2,10,11,0,7,1,0,0,39,5,29,9,24,1,19
3,10,7,3,22,5,0,0,39,0,63,0,11,21,2,0,7
0,0,6,7,0,0,0,0,7,10,2,0,12,0,9,0,60
2,3,3,5,4,0,0,1,53,3,24,0,59,6,3,0,8
0,0,52,0,0,1,0,1,0,2,0,50,70,4,1,0,12
11,15,34,18,11,9,2,0,19,1,9,0,32,2,4,1,24
26,13,14,5,3,10,12,13,18,3,18,2,12,24,11,0,7
8,7,19,20,18,2,3,3,4,1,38,0,31,10,14,3,11
0,0,0,43,0,0,0,0,115,0,0,0,0,13,8,0,0
11,19,10,19,11,1,10,2,10,1,6,0,9,34,15,3,30
19,0,8,50,2,1,3,2,4,1,9,18,56,4,8,0,9
9,5,11,54,8,0,2,2,4,1,27,1,19,23,7,1,18
4,0,3,131,1,0,1,0,0,0,0,12,6,3,7,0,1
4,5,5,28,3,0,0,0,34,0,1,0,15,14,1,0,41
12,40,9,12,1,9,50,2,9,1,3,0,13,9,9,3,11
6,19,18,0,1,0,0,0,3,0,18,0,0,26,21,4,79
17,3,4,10,11,0,18,5,61,0,11,0,2,20,25,0,6
2,23,2,12,6,1,0,2,7,0,26,3,44,5,0,0,1
3,1,60,5,1,0,0,0,2,0,21,34,33,0,29,0,4
0,0,37,40,0,8,0,9,58,1,0,8,1,2,18,8,2
6,3,4,33,13,0,0,2,15,0,23,7,13,42,0,11,23
3,16,1,21,0,3,13,0,70,2,0,6,9,15,23,0,7
9,6,16,16,5,0,1,2,7,4,1,21,22,6,9,22,44
16,4,12,27,2,6,7,4,20,16,2,22,13,3,15,7,16
11,0,0,12,0,0,0,0,30,0,0,0,10,12,4,1,0
0,0,10,28,0,2,0,11,2,4,1,0,3,17,0,14,49
12,0,28,18,2,1,1,10,6,0,9,0,42,7,41,9,6
0,0,0,11,17,0,0,0,5,0,12,103,31,0,0,0,17
3,0,33,107,2,0,0,0,1,0,5,0,3,10,1,0,28
8,3,22,67,2,2,2,3,1,1,6,0,13,15,6,2,40
19,4,32,14,2,0,7,0,2,0,7,63,26,6,0,1,11
12,20,1,9,4,2,0,0,20,1,6,0,29,1,31,0,36
12,34,4,6,8,8,1,2,33,7,8,0,11,12,13,2,5
10,8,38,19,19,0,3,1,13,1,3,0,27,3,20,7,18
8,2,0,15,8,0,4,2,5,0,18,0,6,10,6,3,99
