food,hotel,shopping,service,beauty,travel,entertainment,sports,education,media,medicine,car,traffic,finace,estate,company,government
1,0,15,49,4,2,0,2,25,0,9,8,16,9,7,2,9
6,10,31,21,3,2,2,0,10,5,28,0,0,28,25,7,14
22,12,17,5,1,2,14,3,11,0,4,30,42,6,10,4,9
8,3,8,5,3,0,0,5,10,0,3,4,51,12,0,17,4
1,0,0,8,0,0,0,1,0,0,18,0,13,15,95,0,22
1,0,13,4,4,2,0,0,12,0,12,0,8,29,73,6,11
6,10,11,39,11,5,4,4,9,0,12,0,6,22,8,8,38
0,13,23,21,7,2,0,0,27,0,22,1,27,20,8,0,21
16,19,29,28,17,0,6,2,17,0,13,0,5,18,6,11,5
12,12,27,36,10,2,10,0,15,0,2,0,12,15,4,3,32
7,50,19,11,9,28,2,0,8,0,6,0,19,11,14,1,7
6,6,6,15,18,15,3,3,31,0,7,0,2,11,60,2,7
9,1,5,4,6,0,0,0,18,0,47,28,11,6,39,8,10
11,15,15,35,8,3,2,2,8,2,4,1,53,15,2,2,14
7,0,32,30,7,1,8,2,4,0,18,21,39,0,5,2,17
11,16,3,19,0,15,0,0,2,0,6,3,38,43,9,7,23
25,0,18,6,20,0,3,3,42,0,7,12,5,4,15,14,18
2,0,0,25,1,0,0,0,122,0,0,6,11,5,2,0,0
0,16,15,17,0,0,1,0,21,0,0,2,40,0,24,3,24
10,1,11,7,32,3,0,1,40,2,11,5,11,7,14,4,32
12,6,17,20,1,4,18,0,0,6,12,0,41,0,6,3,46
3,1,27,20,7,0,2,0,10,0,0,31,25,2,48,0,2
7,9,30,34,4,1,4,1,21,0,9,0,12,16,2,6,36
7,0,58,36,15,0,0,0,17,0,0,0,0,0,45,18,0
17,9,7,4,2,0,1,0,46,8,0,0,40,2,2,0,51
21,5,24,12,23,1,0,0,9,0,15,3,58,4,1,12,3
0,0,22,0,14,0,0,0,13,0,21,0,0,3,10,6,99
8,8,4,0,6,0,2,0,5,0,5,12,18,0,0,10,81
9,5,21,8,11,0,11,0,0,0,7,3,107,4,0,0,9
10,2,18,27,5,11,2,0,6,0,5,30,6,6,20,5,39
7,1,9,3,10,0,1,1,7,0,13,0,2,3,17,14,22
15,0,6,11,13,0,2,0,19,2,26,19,29,0,2,0,9
3,3,17,52,5,5,0,0,17,0,6,12,24,13,11,3,22
2,0,9,56,13,0,17,0,21,4,0,0,48,11,11,0,1
9,2,6,13,6,1,4,1,2,3,15,3,22,4,14,2,4
8,6,5,7,2,19,4,3,14,0,5,2,37,5,64,2,10
7,0,27,24,0,0,0,0,24,0,22,15,34,0,0,0,6
1,0,0,2,0,2,0,0,6,0,2,0,0,0,41,1,1
6,3,12,7,0,1,5,1,13,0,10,0,12,12,1,9,22
8,0,5,13,10,36,5,0,38,2,8,1,40,0,17,11,0
2,5,73,16,11,0,4,0,0,0,10,0,30,5,3,0,34
6,20,16,9,2,0,1,0,6,0,13,0,42,8,44,2,1
4,2,5,53,5,0,3,0,10,0,3,2,28,2,0,59,17
13,0,13,20,7,0,0,0,6,0,6,36,8,7,16,3,13
8,2,18,26,17,0,7,0,26,0,24,0,10,0,20,12,23
0,0,38,0,0,0,0,0,0,0,95,0,0,42,21,0,0
26,0,7,10,0,0,0,0,0,0,56,0,14,0,49,29,6
6,0,3,1,7,8,6,1,3,0,0,0,10,18,79,1,10
30,0,25,26,21,0,12,0,29,0,19,4,8,14,3,3,0
11,7,1,13,5,3,0,0,3,7,8,9,21,17,0,6,9
6,2,38,9,25,2,0,0,26,0,28,0,8,3,22,14,12
0,0,38,60,1,0,0,0,19,0,0,0,0,0,0,1,78
8,0,1,8,0,3,0,0,31,5,16,0,14,1,57,1,7
0,0,0,6,0,0,0,0,44,0,43,0,0,0,87,18,0
1,6,0,5,4,9,0,0,26,0,0,27,55,3,21,0,9
27,0,14,5,0,0,4,0,56,0,8,0,16,0,0,20,16
3,12,39,22,6,16,1,0,16,0,11,0,15,9,4,5,34
4,4,6,22,3,2,5,4,16,0,8,1,6,65,21,6,17
1,0,36,3,12,0,4,0,74,0,0,0,7,0,0,0,1
17,7,19,7,5,0,7,7,31,1,24,0,9,16,36,8,0
0,0,10,83,13,0,0,0,10,0,2,0,48,8,0,16,4
0,0,83,10,5,0,0,0,0,0,3,87,0,5,1,0,3
18,0,0,19,0,3,0,0,11,0,0,9,0,0,0,13,0
7,8,5,31,33,1,6,0,19,0,33,0,7,9,4,19,9
0,0,0,0,0,9,0,0,34,0,0,23,48,0,20,0,8
20,0,60,24,4,1,9,0,7,0,2,9,7,19,0,11,20
7,6,6,20,2,1,0,0,0,0,5,8,40,6,8,0,2
33,4,4,61,3,2,0,0,3,0,17,12,39,1,0,0,17
0,0,0,34,0,0,0,0,98,0,0,0,1,36,27,0,0
0,0,0,0,0,41,0,0,0,0,0,0,0,9,6,0,119
4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
40,0,7,41,6,0,2,0,56,0,0,0,0,12,33,0,0
3,1,6,3,0,0,0,0,3,0,6,139,4,1,24,4,0
0,0,37,74,0,0,0,0,22,0,0,7,0,0,6,0,2
4,5,8,20,6,0,0,8,7,0,13,1,58,0,21,6,33
23,10,15,8,10,2,10,0,11,0,25,0,15,18,27,4,13
20,1,27,18,2,0,3,0,0,0,0,109,5,5,0,1,2
16,0,10,22,0,0,0,0,43,2,0,25,16,2,0,0,6
33,0,66,12,5,0,0,0,17,0,14,0,0,0,47,1,0
36,10,1,5,9,13,0,0,11,5,4,0,30,16,11,8,33
0,0,36,0,15,0,0,0,15,0,56,0,0,17,43,9,5
16,30,9,9,16,0,1,0,7,2,7,3,83,7,2,1,0
0,0,1,4,4,17,0,0,46,0,3,0,0,3,9,0,3
10,13,14,6,0,0,0,0,4,0,10,51,26,9,29,0,22
14,7,28,16,3,8,6,2,2,1,4,0,16,5,76,3,3
12,6,24,22,19,1,2,1,6,0,2,3,76,3,6,2,5
9,16,17,53,14,0,1,2,31,0,10,1,14,1,3,15,3
0,0,5,36,3,1,0,0,23,0,23,8,58,0,28,0,11
7,12,36,9,20,0,1,0,6,6,2,2,13,11,15,2,16
10,1,5,14,7,0,8,3,11,0,38,0,21,25,22,11,18
13,34,0,16,13,7,0,0,0,0,12,0,84,0,6,0,9
9,9,9,7,1,6,11,3,5,1,8,0,2,9,5,0,10
11,9,11,11,5,0,1,1,7,1,0,108,5,7,5,1,9
8,0,17,46,2,0,0,0,2,0,16,10,2,1,81,2,6
33,0,7,9,8,4,14,0,25,0,17,0,4,8,37,9,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0
16,0,6,11,0,0,0,0,14,0,1,73,3,0,0,2,69
14,3,12,8,1,1,1,0,24,0,39,33,10,4,1,5,36
6,6,32,34,4,28,2,0,12,0,7,0,9,8,6,4,35
4,3,13,14,15,0,0,0,37,0,1,0,104,0,0,3,0
0,9,60,30,15,0,0,0,17,0,6,0,27,6,0,5,19
0,0,0,9,40,0,0,0,80,0,0,29,29,0,9,0,0
12,9,10,2,5,0,10,7,3,0,16,4,42,21,40,0,13
11,11,27,5,1,0,0,0,3,0,30,0,23,3,17,10,53
12,0,24,18,20,0,5,4,21,0,35,0,19,7,16,7,8
11,0,1,10,0,0,0,0,0,0,0,74,38,0,0,23,0
10,0,0,11,8,0,0,8,0,0,60,0,0,29,16,0,17
10,1,39,63,4,1,4,0,6,1,9,1,27,13,2,0,11
5,5,2,3,0,0,0,0,2,0,10,0,0,0,76,10,3
34,0,12,8,11,0,0,0,2,0,3,99,13,3,0,2,7
0,2,1,163,0,0,0,0,0,2,2,0,7,3,3,0,14
22,7,4,31,10,0,0,0,25,3,22,0,29,7,9,0,25
10,2,4,4,0,63,6,4,29,0,9,9,8,14,10,4,16
6,1,6,5,0,9,0,2,30,3,28,21,0,12,7,1,61
0,0,32,0,0,5,0,0,8,7,0,0,12,0,3,0,65
8,3,12,25,41,1,1,1,30,0,16,0,6,1,28,5,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,3,6,0,0,52,0,15,0,0,12,53,0,24
6,8,5,5,5,28,0,0,67,3,5,2,25,22,4,5,4
1,0,0,7,0,0,1,2,26,0,4,0,0,9,7,1,133
16,6,19,19,2,5,5,0,14,2,36,20,13,10,4,4,15
3,0,0,33,0,61,15,0,0,6,0,1,27,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
12,3,4,104,1,5,8,3,13,0,6,0,6,7,7,3,11
32,0,48,0,0,0,7,0,0,0,0,0,28,26,10,40,5
0,9,0,55,0,0,4,0,5,0,9,0,67,0,38,9,0
4,22,2,29,0,0,1,0,0,0,0,0,13,0,82,0,38
34,17,13,29,9,18,10,2,0,3,7,1,29,7,0,7,6
16,20,9,3,0,8,24,19,15,2,25,0,3,26,12,0,9
3,0,0,65,19,0,5,4,15,0,15,11,0,35,17,2,2
0,1,7,4,2,0,0,0,14,0,7,11,73,0,18,4,4
6,3,4,8,1,0,2,2,0,0,0,0,8,9,4,2,144
7,0,1,12,1,0,6,0,122,3,5,20,2,11,3,0,0
0,0,0,3,36,5,0,0,16,0,71,0,32,14,13,5,0
5,6,42,34,3,0,8,0,0,0,4,0,7,1,1,0,38
7,14,0,2,1,5,0,0,0,0,37,55,13,0,5,0,9
9,9,32,39,11,1,9,0,17,0,1,0,14,10,2,1,38
3,8,13,6,1,0,0,0,7,0,12,0,8,5,1,1,0
4,4,4,44,0,0,0,0,48,0,11,0,17,7,3,0,32
18,0,52,6,0,13,35,0,8,0,18,0,12,0,32,0,0
2,2,24,18,12,0,5,5,13,1,21,49,29,2,7,2,2
1,4,28,6,0,0,0,0,19,0,19,0,0,1,42,17,10
0,0,0,2,25,0,0,0,0,0,0,0,0,0,166,0,5
0,9,16,24,0,0,0,0,55,14,1,0,0,18,33,0,26
1,17,10,11,1,9,0,7,0,0,0,57,61,0,9,5,5
25,3,5,36,5,26,4,3,7,0,6,0,57,10,0,5,1
0,0,0,106,0,0,0,0,12,0,0,0,48,13,0,11,7
13,2,12,96,5,1,5,0,1,2,0,1,13,11,0,2,3
3,6,10,18,1,0,0,0,3,0,11,0,6,8,17,6,105
0,3,41,0,0,0,0,0,2,0,48,0,0,0,103,0,0
2,12,75,9,25,0,7,0,0,0,0,26,36,2,0,0,1
4,13,9,0,0,0,0,0,6,0,9,0,15,15,2,0,7
14,19,21,12,1,8,4,8,20,1,30,0,11,22,9,4,7
12,14,12,17,8,0,7,3,48,3,5,7,14,22,13,0,8
2,1,39,1,2,0,0,0,1,0,4,0,0,0,46,5,13
16,3,0,23,0,0,6,0,20,0,19,30,34,0,44,0,0
0,0,0,0,0,0,0,0,11,0,46,0,0,142,0,0,0
29,6,30,25,7,1,6,0,0,2,5,6,55,16,0,3,3
0,13,0,0,0,0,0,0,175,0,8,0,2,0,0,0,0
17,0,0,67,0,0,0,0,11,0,2,11,61,11,0,10,5
43,0,69,16,0,39,0,0,7,0,12,0,0,0,0,11,0
8,0,0,14,15,13,1,0,25,0,7,0,47,7,22,20,13
16,0,11,10,0,0,7,0,0,0,0,4,18,0,15,17,19
0,0,3,3,0,0,2,0,0,0,56,4,44,0,21,5,57
4,0,0,42,0,75,20,0,0,8,0,1,39,2,0,0,2
11,10,31,40,12,1,8,0,17,6,2,0,10,8,3,3,29
